Date,FT,Season,Time,Transect,Plants,Plants_name,Plants' status,Pollinators,Scientific_name,Scientificn,Sub species,Insect order,PN,Activity,,,
15-02-2023,PF,Pre-monsoon,02:30,4,Justicia vasculosa,J. vasculosa,Native,Tetragonula sp.,Tetragonula sp.,Tetragonula sp.,,Hymenoptera,4,Nectaring,,,
15-02-2023,PF,Pre-monsoon,02:30,4,,,,Pea Blue,Lampides boeticus,L. boeticus,,Lepidoptera,1,Flying,,,
15-02-2023,PF,Pre-monsoon,03:01,5,,,,Lesser Gull,Cepora nadina,C. nadina,,Lepidoptera,1,Flying,,,
15-02-2023,PF,Pre-monsoon,03:21,6,Pogostemon elsholtzioides,P. elsholtzioides,Native,Yellow Orange Tip,Ixias pyrene,I. pyrene,,Lepidoptera,1,Nectaring,,,
15-02-2023,PF,Pre-monsoon,03:21,6,Pogostemon elsholtzioides,P. elsholtzioides,Native,Episyrphus sp.,Episyrphus sp.,Episyrphus sp.,,Diptera,2,Nectaring,,,
15-02-2023,PF,Pre-monsoon,03:38,7,Persicaria decipiens,P. decipiens,Native,Betasyrphus sp.,Betasyrphus sp.,Betasyrphus sp.,,Diptera,4,Nectaring,,,
15-02-2023,PF,Pre-monsoon,03:38,7,Persicaria decipiens,P. decipiens,Native,Eristalis sp.,Eristalis sp.,Eristalis sp.,,Diptera,3,Nectaring,,,
15-02-2023,PF,Pre-monsoon,03:38,7,Persicaria decipiens,P. decipiens,Native,Betasyrphus sp.,Betasyrphus sp.,Betasyrphus sp.,,Diptera,2,Nectaring,,,
15-02-2023,PF,Pre-monsoon,03:38,7,Persicaria chinensis,P. chinensis,Native,Pale Wanderer,Pareronia avatar,P. avatar,,Lepidoptera,1,Nectaring,,,
17-02-2023,PF,Pre-monsoon,08:30,9,Persicaria chinensis,P. chinensis,Native,Bombyliidae sp.,Bombyliidae sp.,Bombyliidae sp.,,Diptera,10,Nectaring,,,
17-02-2023,PF,Pre-monsoon,08:30,9,,,,Pea Blue,Lampides boeticus,L. boeticus,,Lepidoptera,1,Flying,,,
17-02-2023,PF,Pre-monsoon,08:55,11,Persicaria chinensis,P. chinensis,Native,Pale Wanderer,Pareronia avatar,P. avatar,,Lepidoptera,1,Nectaring,,,
17-02-2023,PF,Pre-monsoon,09:11,10,,,,Punchinello,Zemeros flegyas,Z. flegyas,,Lepidoptera,1,Flying,,,
17-02-2023,PF,Pre-monsoon,09:11,10,Pogostemon elsholtzioides,P. elsholtzioides,Native,Lesser Gull,Cepora nadina,C. nadina,,Lepidoptera,1,Nectaring,,,
17-02-2023,PF,Pre-monsoon,09:11,10,Pogostemon elsholtzioides,P. elsholtzioides,Native,Betasyrphus sp.,Betasyrphus sp.,Betasyrphus sp.,,Diptera,1,Nectaring,,,
17-02-2023,PF,Pre-monsoon,09:30,9,Justicia vasculosa,J. vasculosa,Native,Apis dorsata,Apis dorsata,A. dorsata,,Hymenoptera,2,Nectaring,,,
17-02-2023,PF,Pre-monsoon,09:30,9,Justicia vasculosa,J. vasculosa,Native,Eristalis sp.,Eristalis sp.,Eristalis sp.,,Diptera,6,Nectaring,,,
17-02-2023,PF,Pre-monsoon,09:30,9,Justicia vasculosa,J. vasculosa,Native,Tetragonula sp.,Tetragonula sp.,Tetragonula sp.,,Hymenoptera,4,Nectaring,,,
17-02-2023,PF,Pre-monsoon,09:51,8,,,,Pale Wanderer,Pareronia avatar,P. avatar,,Lepidoptera,1,Flying,,,
17-02-2023,PF,Pre-monsoon,09:51,8,Pogostemon elsholtzioides,P. elsholtzioides,Native,One Spot Grass Yellow,Eurema andersonii,E. andersonii,,Lepidoptera,1,Nectaring,,,
17-02-2023,PF,Pre-monsoon,10:12,12,,,,Pale Wanderer,Pareronia avatar,P. avatar,,Lepidoptera,1,Flying,,,
17-02-2023,PF,Pre-monsoon,10:12,12,,,,Common Sailer,Neptis hylas,N. hylas,,Lepidoptera,1,Flying,,,
17-02-2023,PF,Pre-monsoon,10:12,12,Pogostemon elsholtzioides,P. elsholtzioides,Native,Pied Flat,Pseudocoladenia spp,Pseudocoladenia sp.,,Lepidoptera,2,Nectaring,,,
17-02-2023,PF,Pre-monsoon,10:33,13,Pogostemon elsholtzioides,P. elsholtzioides,Native,Apis cerana indica,Apis cerana indica,A. cerana,,Hymenoptera,2,Nectaring,,,
17-02-2023,PF,Pre-monsoon,10:33,13,Pogostemon elsholtzioides,P. elsholtzioides,Native,Megachile sp.,Megachile sp.,Megachile sp.,,Hymenoptera,1,Nectaring,,,
17-02-2023,PF,Pre-monsoon,10:33,13,Pogostemon elsholtzioides,P. elsholtzioides,Native,Apis cerana indica,Apis cerana indica,A. cerana,,Hymenoptera,2,Nectaring,,,
17-02-2023,PF,Pre-monsoon,10:33,13,Pogostemon elsholtzioides,P. elsholtzioides,Native,Yellow Orange Tip,Ixias pyrene,I. pyrene,,Lepidoptera,1,Flying,,,
17-02-2023,IDH,Pre-monsoon,02:30,12,Ageratum conyzoides,A. conyzoides,Invasive,Chestnut Tiger,Parantica sita,P. sita,,Lepidoptera,1,Nectaring,,,
17-02-2023,IDH,Pre-monsoon,02:30,12,Pogostemon elsholtzioides,P. elsholtzioides,Native,Eristalis sp.,Eristalis sp.,Eristalis sp.,,Diptera,2,Nectaring,,,
17-02-2023,IDH,Pre-monsoon,02:45,13,Alternanthera sessilis,A. sessilis,Invasive,Himalayan Tortoiseshell,Aglais caschmirensis aesis,A. caschmirensis,,Lepidoptera,1,Nectaring,,,
17-02-2023,IDH,Pre-monsoon,02:45,13,Ageratum conyzoides,A. conyzoides,Invasive,Himalayan Tortoiseshell,Aglais caschmirensis aesis,A. caschmirensis,,Lepidoptera,1,Nectaring,,,
17-02-2023,IDH,Pre-monsoon,03:10,11,Bidens pilosa,B. pilosa,Invasive,Yellow Orange Tip,Ixias pyrene,I. pyrene,,Lepidoptera,1,Nectaring,,,
17-02-2023,IDH,Pre-monsoon,03:10,11,Pogostemon elsholtzioides,P. elsholtzioides,Native,Yellow Orange Tip,Ixias pyrene,I. pyrene,,Lepidoptera,1,Nectaring,,,
17-02-2023,IDH,Pre-monsoon,03:10,11,Ageratum conyzoides,A. conyzoides,Invasive,Dark Blue Tiger,Tirumala septentrionis,T. septentrionis,,Lepidoptera,1,Nectaring,,,
17-02-2023,IDH,Pre-monsoon,03:33,10,Ageratum conyzoides,A. conyzoides,Invasive,Striped Blue Crow,Euploea mulciber,E. mulciber,,Lepidoptera,1,Nectaring,,,
17-02-2023,IDH,Pre-monsoon,03:33,10,Ageratum conyzoides,A. conyzoides,Invasive,Chestnut Tiger,Parantica sita,P. sita,,Lepidoptera,1,Nectaring,,,
18-02-2023,IDH,Pre-monsoon,07:30,1,Maesa indica,M. indica,Native,Eristalis sp.,Eristalis sp.,Eristalis sp.,,Diptera,10,Nectaring,,,
18-02-2023,IDH,Pre-monsoon,07:30,1,Maesa indica,M. indica,Native,Dideopsis aegrota,Dideopsis aegrota,D. aegrota,,Diptera,5,Nectaring,,,
18-02-2023,IDH,Pre-monsoon,07:30,1,Maesa indica,M. indica,Native,Episyrphus sp.,Episyrphus sp.,Episyrphus sp.,,Diptera,5,Nectaring,,,
18-02-2023,IDH,Pre-monsoon,07:30,1,Persicaria chinensis,P. chinensis,Native,Lesser Gull,Cepora nadina,C. nadina,,Lepidoptera,1,Nectaring,,,
18-02-2023,IDH,Pre-monsoon,07:30,1,Maesa indica,M. indica,Native,Episyrphus sp.,Episyrphus sp.,Episyrphus sp.,,Diptera,2,Nectaring,,,
18-02-2023,IDH,Pre-monsoon,07:51,2,Maesa indica,M. indica,Native,Asarkina sp.,Asarkina sp.,Asarkina sp.,,Diptera,4,Nectaring,,,
18-02-2023,IDH,Pre-monsoon,07:51,2,,,,Striped Ringlet,Ragadia crisilda,R. crisilda,,Lepidoptera,1,Basking,,,
18-02-2023,IDH,Pre-monsoon,08:15,4,Ageratum conyzoides,A. conyzoides,Invasive,Apis cerana indica,Apis cerana indica,A. cerana,,Hymenoptera,1,Nectaring,,,
18-02-2023,IDH,Pre-monsoon,08:15,4,Persicaria chinensis,P. chinensis,Native,Chestnut Tiger,Parantica sita,P. sita,,Lepidoptera,1,Nectaring,,,
18-02-2023,IDH,Pre-monsoon,08:33,3,Ageratum conyzoides,A. conyzoides,Invasive,Tetragonula sp.,Tetragonula sp.,Tetragonula sp.,,Hymenoptera,2,Nectaring,Tetragonula iridipennis,,
18-02-2023,IDH,Pre-monsoon,08:33,3,Ageratum conyzoides,A. conyzoides,Invasive,Striped Blue Crow,Euploea mulciber,E. mulciber,,Lepidoptera,1,Nectaring,,,
18-02-2023,IDH,Pre-monsoon,08:50,5,,,,Grey Pansy,Junonia atlites,J. atlites,,Lepidoptera,1,Flying,,,
18-02-2023,IDH,Pre-monsoon,08:50,5,,,,Pea Blue,Lampides boeticus,L. boeticus,,Lepidoptera,1,Flying,,,
18-02-2023,IDH,Pre-monsoon,08:50,5,,,,Large Yeoman,Cirrochroa aoris,C. aoris,,Lepidoptera,1,Flying,,,
18-02-2023,IDH,Pre-monsoon,09:25,6,Persicaria chinensis,P. chinensis,Native,Chestnut Tiger,Parantica sita,P. sita,,Lepidoptera,1,Nectaring,,,
18-02-2023,IDH,Pre-monsoon,09:25,6,,,,Yellow Orange Tip,Ixias pyrene,I. pyrene,,Lepidoptera,1,Flying,,,
18-02-2023,IDH,Pre-monsoon,09:25,6,Chromolaena odorata,C. odorata,Invasive,Striped Blue Crow,Euploea mulciber,E. mulciber,,Lepidoptera,2,Nectaring,,,
18-02-2023,IDH,Pre-monsoon,09:25,6,Chromolaena odorata,C. odorata,Invasive,Common Albatross,Appias albina darada,A. albina,,Lepidoptera,1,Nectaring,,,
18-02-2023,IDH,Pre-monsoon,02:00,7,Chromolaena odorata,C. odorata,Invasive,Blue-Spotted Crow,Euploea midamus,E. midamus,,Lepidoptera,1,Nectaring,,,
18-02-2023,IDH,Pre-monsoon,02:00,7,Chromolaena odorata,C. odorata,Invasive,Grey Pansy,Junonia atlites,J. atlites,,Lepidoptera,2,Nectaring,,,
18-02-2023,IDH,Pre-monsoon,02:00,7,Chromolaena odorata,C. odorata,Invasive,Pale Wanderer,Pareronia avatar,P. avatar,,Lepidoptera,2,Nectaring,,,
18-02-2023,IDH,Pre-monsoon,02:00,7,Mikania micrantha,M. micrantha,Invasive,Punchinello,Zemeros flegyas,Z. flegyas,,Lepidoptera,2,Nectaring,,,
18-02-2023,IDH,Pre-monsoon,02:00,7,Mikania micrantha,M. micrantha,Invasive,Blue-Spotted Crow,Euploea midamus,E. midamus,,Lepidoptera,1,Nectaring,,,
18-02-2023,IDH,Pre-monsoon,02:00,7,Mikania micrantha,M. micrantha,Invasive,Common Grass Yellow,Eurema hecabe,E. hecabe,,Lepidoptera,2,Nectaring,,,
18-02-2023,IDH,Pre-monsoon,02:38,8,Ageratum conyzoides,A. conyzoides,Invasive,Betasyrphus sp.,Betasyrphus sp.,Betasyrphus sp.,,Diptera,1,Nectaring,,,
18-02-2023,IDH,Pre-monsoon,02:38,8,Ageratum conyzoides,A. conyzoides,Invasive,Dark Blue Tiger,Tirumala septentrionis,T. septentrionis,,Lepidoptera,1,Nectaring,,,
18-02-2023,IDH,Pre-monsoon,02:38,8,Bidens pilosa,B. pilosa,Invasive,Yellow Orange Tip,Ixias pyrene,I. pyrene,,Lepidoptera,1,Nectaring,,,
18-02-2023,IDH,Pre-monsoon,02:38,8,Alternanthera sessilis,A. sessilis,Invasive,Indian Cabbage White,Pieris canidia,P. canidia,,Lepidoptera,1,Nectaring,,,
18-02-2023,IDH,Pre-monsoon,02:55,9,Pogostemon elsholtzioides,P. elsholtzioides,Native,Common Jester,Symbrenthia lilaea,S. lilaea,,Lepidoptera,2,Nectaring,,,
18-02-2023,IDH,Pre-monsoon,02:55,9,Bidens pilosa,B. pilosa,Invasive,Indian Cabbage White,Pieris canidia,P. canidia,,Lepidoptera,1,Nectaring,,,
19-02-2023,PF,Pre-monsoon,08:30,6,Maesa indica,M. indica,Native,Dideopsis aegrota,Dideopsis aegrota,D. aegrota,,Diptera,4,Nectaring,,,
19-02-2023,PF,Pre-monsoon,08:30,6,Maesa indica,M. indica,Native,Sphaerophoria sp.,Sphaerophoria sp.,Sphaerophoria sp.,,Diptera,5,Nectaring,,,
19-02-2023,PF,Pre-monsoon,08:30,6,Maesa indica,M. indica,Native,Punchinello,Zemeros flegyas,Z. flegyas,,Lepidoptera,2,Nectaring,,,
19-02-2023,PF,Pre-monsoon,08:30,6,Maesa indica,M. indica,Native,Asarkina sp.,Asarkina sp.,Asarkina sp.,,Diptera,7,Nectaring,,,
19-02-2023,PF,Pre-monsoon,08:30,6,Maesa indica,M. indica,Native,Eristalis sp.,Eristalis sp.,Eristalis sp.,,Diptera,4,Nectaring,,,
19-02-2023,PF,Pre-monsoon,08:30,6,Maesa indica,M. indica,Native,Megachile sp.,Megachile sp.,Megachile sp.,,Hymenoptera,4,Nectaring,,,
19-02-2023,PF,Pre-monsoon,08:53,7,Justicia vasculosa,J. vasculosa,Native,Apis cerana indica,Apis cerana indica,A. cerana,,Hymenoptera,2,Nectaring,,,
19-02-2023,PF,Pre-monsoon,09:11,8,,,,Chestnut Tiger,Parantica sita,P. sita,,Lepidoptera,1,Flying,,,
19-02-2023,PF,Pre-monsoon,09:11,8,,,,Pale Wanderer,Pareronia avatar,P. avatar,,Lepidoptera,1,Flying,,,
19-02-2023,PF,Pre-monsoon,09:33,9,Justicia vasculosa,J. vasculosa,Native,Lepidotrigona arcifera,Lepidotrigona arcifera,L. arcifera,,Hymenoptera,4,Nectaring,,,
19-02-2023,PF,Pre-monsoon,09:33,9,Justicia vasculosa,J. vasculosa,Native,Tetragonula sp.,Tetragonula sp.,Tetragonula sp.,,Hymenoptera,2,Nectaring,,,
19-02-2023,PF,Pre-monsoon,09:51,5,,,,Yellow Orange Tip,Ixias pyrene,I. pyrene,,Lepidoptera,1,Flying,,,
19-02-2023,PF,Pre-monsoon,09:51,5,,,,Lesser Gull,Cepora nadina,C. nadina,,Lepidoptera,1,Flying,,,
19-02-2023,PF,Pre-monsoon,10:10,4,Justicia vasculosa,J. vasculosa,Native,Sphaerophoria sp.,Sphaerophoria sp.,Sphaerophoria sp.,,Diptera,2,Nectaring,,,
19-02-2023,PF,Pre-monsoon,10:10,4,Justicia vasculosa,J. vasculosa,Native,Lesser Gull,Cepora nadina,C. nadina,,Lepidoptera,1,Nectaring,,,
19-02-2023,PF,Pre-monsoon,10:10,4,Justicia vasculosa,J. vasculosa,Native,Pea Blue,Lampides boeticus,L. boeticus,,Lepidoptera,1,Nectaring,,,
19-02-2023,PF,Pre-monsoon,10:10,4,Justicia vasculosa,J. vasculosa,Native,Apis dorsata,Apis dorsata,A. dorsata,,Hymenoptera,4,Nectaring,,,
19-02-2023,PF,Pre-monsoon,10:10,4,Justicia vasculosa,J. vasculosa,Native,Lepidotrigona arcifera,Lepidotrigona arcifera,L. arcifera,,Hymenoptera,2,Nectaring,,,
19-02-2023,PF,Pre-monsoon,10:10,4,Justicia vasculosa,J. vasculosa,Native,Large Cabbage White,Pieris brassicae,P. brassicae,,Lepidoptera,1,Nectaring,,,
19-02-2023,PF,Pre-monsoon,11:00,3,Justicia vasculosa,J. vasculosa,Native,Apis dorsata,Apis dorsata,A. dorsata,,Hymenoptera,1,Nectaring,,,
19-02-2023,PF,Pre-monsoon,11:00,3,Justicia vasculosa,J. vasculosa,Native,Apis dorsata,Apis dorsata,A. dorsata,,Hymenoptera,1,Nectaring,,,
19-02-2023,PF,Pre-monsoon,11:00,3,Rubus hexagynus,R. hexagynus,Native,Pea Blue,Lampides boeticus,L. boeticus,,Lepidoptera,1,Nectaring,,,
19-02-2023,PF,Pre-monsoon,11:00,3,Rubus hexagynus,R. hexagynus,Native,Xylocopa sp.,Xylocopa sp.,Xylocopa sp.,,Hymenoptera,2,Nectaring,,,
19-02-2023,PF,Pre-monsoon,11:00,3,,,,Lesser Gull,Cepora nadina,C. nadina,,Lepidoptera,1,Flying,,,
19-02-2023,PF,Pre-monsoon,11:00,3,,,,Pale Wanderer,Pareronia avatar,P. avatar,,Lepidoptera,1,Flying,,,
19-02-2023,PF,Pre-monsoon,11:25,1,Persicaria decipiens,P. decipiens,Native,Apis cerana indica,Apis cerana indica,A. cerana,,Hymenoptera,1,Nectaring,,,
19-02-2023,PF,Pre-monsoon,11:25,1,Persicaria decipiens,P. decipiens,Native,Episyrphus sp.,Episyrphus sp.,Episyrphus sp.,,Diptera,2,Nectaring,,,
19-02-2023,PF,Pre-monsoon,11:25,1,Persicaria chinensis,P. chinensis,Native,Asarkina sp.,Asarkina sp.,Asarkina sp.,,Diptera,1,Nectaring,,,
19-02-2023,PF,Pre-monsoon,11:25,1,Persicaria chinensis,P. chinensis,Native,Betasyrphus sp.,Betasyrphus sp.,Betasyrphus sp.,,Diptera,1,Nectaring,,,
19-02-2023,PF,Pre-monsoon,11:25,1,,,,Large Cabbage White,Pieris brassicae,P. brassicae,,Lepidoptera,1,Flying,,,
19-02-2023,PF,Pre-monsoon,11:25,1,,,,Great Orange Tip,Hebomoia glaucippe,H. glaucippe,,Lepidoptera,1,Flying,,,
24-02-2023,IDH,Pre-monsoon,08:10,1,Alternanthera sessilis,A. sessilis,Invasive,Himalayan Green-Veined White,Pieris melete ajaka,P. melete,,Lepidoptera,1,Nectaring,,,
24-02-2023,IDH,Pre-monsoon,08:10,1,Maesa indica,M. indica,Native,Betasyrphus sp.,Betasyrphus sp.,Betasyrphus sp.,,Diptera,4,Nectaring,,,
24-02-2023,IDH,Pre-monsoon,08:10,1,Maesa indica,M. indica,Native,Episyrphus sp.,Episyrphus sp.,Episyrphus sp.,,Diptera,3,Nectaring,,,
24-02-2023,IDH,Pre-monsoon,08:10,1,Maesa indica,M. indica,Native,Asarkina sp.,Asarkina sp.,Asarkina sp.,,Diptera,5,Nectaring,,,
24-02-2023,IDH,Pre-monsoon,08:10,1,Maesa indica,M. indica,Native,Dideopsis aegrota,Dideopsis aegrota,D. aegrota,,Diptera,6,Nectaring,,,
24-02-2023,IDH,Pre-monsoon,08:10,1,Maesa indica,M. indica,Native,Bombyliidae sp.,Bombyliidae sp.,Bombyliidae sp.,,Diptera,2,Nectaring,,,
24-02-2023,IDH,Pre-monsoon,08:33,2,,,,Common Castor,Ariadne merione,A. merione,,Lepidoptera,1,Flying,,,
24-02-2023,IDH,Pre-monsoon,08:33,2,,,,Dark Blue Tiger,Tirumala septentrionis,T. septentrionis,,Lepidoptera,1,Flying,,,
24-02-2023,IDH,Pre-monsoon,08:57,3,,,,Pea Blue,Lampides boeticus,L. boeticus,,Lepidoptera,1,Flying,,,
24-02-2023,IDH,Pre-monsoon,08:57,3,,,,Common Jester,Symbrenthia lilaea,S. lilaea,,Lepidoptera,1,Basking,,,
24-02-2023,IDH,Pre-monsoon,08:57,3,,,,Yellow Orange Tip,Ixias pyrene,I. pyrene,,Lepidoptera,1,Basking,,,
24-02-2023,IDH,Pre-monsoon,09:15,4,Ageratum conyzoides,A. conyzoides,Invasive,Chocolate Tiger,Parantica melaneus,P. melaneus,,Lepidoptera,1,Nectaring,,,
24-02-2023,IDH,Pre-monsoon,09:15,4,,,,Himalayan Purple Sapphire,Heliophorus epicles,H. epicles,,Lepidoptera,1,Flying,,,
24-02-2023,IDH,Pre-monsoon,09:48,5,Alternanthera sessilis,A. sessilis,Invasive,Himalayan Purple Sapphire,Heliophorus epicles,H. epicles,,Lepidoptera,1,Nectaring,,,
24-02-2023,IDH,Pre-monsoon,09:48,5,Ageratum conyzoides,A. conyzoides,Invasive,Dark Blue Tiger,Tirumala septentrionis,T. septentrionis,,Lepidoptera,1,Nectaring,,,
24-02-2023,IDH,Pre-monsoon,09:48,5,Ageratum conyzoides,A. conyzoides,Invasive,Striped Blue Crow,Euploea mulciber,E. mulciber,,Lepidoptera,1,Nectaring,,,
24-02-2023,IDH,Pre-monsoon,09:48,5,Ageratum conyzoides,A. conyzoides,Invasive,Tetragonula sp.,Tetragonula sp.,Tetragonula sp.,,Hymenoptera,4,Nectaring,,,
24-02-2023,IDH,Pre-monsoon,10:10,6,Persicaria chinensis,P. chinensis,Native,Pea Blue,Lampides boeticus,L. boeticus,,Lepidoptera,1,Nectaring,,,
24-02-2023,IDH,Pre-monsoon,10:31,7,Bidens pilosa,B. pilosa,Invasive,Tachinid Flies,Tachinidae sp.,Tachinidae sp.,,Diptera,2,Nectaring,,,
24-02-2023,IDH,Pre-monsoon,10:31,7,Persicaria chinensis,P. chinensis,Native,Indian Cabbage White,Pieris canidia,P. canidia,,Lepidoptera,1,Nectaring,,,
24-02-2023,IDH,Pre-monsoon,10:31,7,,,,Lesser Gull,Cepora nadina,C. nadina,,Lepidoptera,1,Flying,,,
24-02-2023,IDH,Pre-monsoon,11:05,8,Persicaria nepalensis,P. nepalensis,Native,Indian Cabbage White,Pieris canidia,P. canidia,,Lepidoptera,1,Nectaring,,,
24-02-2023,IDH,Pre-monsoon,11:05,8,Oxalis debilis,O. debilis,Native,Indian Cabbage White,Pieris canidia,P. canidia,,Lepidoptera,1,Nectaring,,,
24-02-2023,IDH,Pre-monsoon,11:05,8,Ageratum conyzoides,A. conyzoides,Invasive,Apis cerana indica,Apis cerana indica,A. cerana,,Hymenoptera,1,Nectaring,,,
24-02-2023,IDH,Pre-monsoon,11:28,9,Bidens pilosa,B. pilosa,Invasive,Indian Cabbage White,Pieris canidia,P. canidia,,Lepidoptera,1,Nectaring,,,
24-02-2023,IDH,Pre-monsoon,11:28,9,Acmella paniculata,A. paniculata,Native,Lesser Gull,Cepora nadina,C. nadina,,Lepidoptera,1,Nectaring,,,
24-02-2023,IDH,Pre-monsoon,11:45,10,,,,Common Bluebottle,Graphium sarpedon,G. sarpedon,,Lepidoptera,1,Flying,,,
24-02-2023,IDH,Pre-monsoon,11:45,10,Persicaria chinensis,P. chinensis,Native,Punchinello,Zemeros flegyas,Z. flegyas,,Lepidoptera,1,Nectaring,,,
24-02-2023,IDH,Pre-monsoon,11:45,10,,,,One Spot Grass Yellow,Eurema andersonii,E. andersonii,,Lepidoptera,1,Flying,,,
24-02-2023,IDH,Pre-monsoon,12:01,11,Crassocephalum crepidioides,C. crepidioides,Invasive,One Spot Grass Yellow,Eurema andersonii,E. andersonii,,Lepidoptera,1,Nectaring,,,
24-02-2023,IDH,Pre-monsoon,02:30,1,Maesa indica,M. indica,Native,Betasyrphus sp.,Betasyrphus sp.,Betasyrphus sp.,,Diptera,4,Nectaring,,,
24-02-2023,IDH,Pre-monsoon,02:30,1,Maesa indica,M. indica,Native,Episyrphus sp.,Episyrphus sp.,Episyrphus sp.,,Diptera,6,Nectaring,,,
24-02-2023,IDH,Pre-monsoon,02:30,1,Maesa indica,M. indica,Native,Asarkina sp.,Asarkina sp.,Asarkina sp.,,Diptera,4,Nectaring,,,
24-02-2023,IDH,Pre-monsoon,02:30,1,Maesa indica,M. indica,Native,Sphaerophoria sp.,Sphaerophoria sp.,Sphaerophoria sp.,,Diptera,5,Nectaring,,,
24-02-2023,IDH,Pre-monsoon,02:51,3,Ageratum conyzoides,A. conyzoides,Invasive,Dark Blue Tiger,Tirumala septentrionis,T. septentrionis,,Lepidoptera,1,Nectaring,,,
24-02-2023,IDH,Pre-monsoon,02:51,3,Justicia vasculosa,J. vasculosa,Native,Betasyrphus sp.,Betasyrphus sp.,Betasyrphus sp.,,Diptera,2,Nectaring,,,
24-02-2023,IDH,Pre-monsoon,03:09,5,Chromolaena odorata,C. odorata,Invasive,Habropoda sp.,Habropoda sp.,Habropoda sp.,,Hymenoptera,4,Nectaring,,,
24-02-2023,IDH,Pre-monsoon,03:09,5,Chromolaena odorata,C. odorata,Invasive,Common Albatross,Appias albina darada,A. albina,,Lepidoptera,2,Nectaring,,,
24-02-2023,IDH,Pre-monsoon,03:09,5,Chromolaena odorata,C. odorata,Invasive,Tailed Jay,Graphium agamemnon,G. agamemnon,,Lepidoptera,1,Nectaring,,,
24-02-2023,IDH,Pre-monsoon,03:25,7,Bidens pilosa,B. pilosa,Invasive,Lesser Gull,Cepora nadina,C. nadina,,Lepidoptera,1,Nectaring,,,
24-02-2023,IDH,Pre-monsoon,03:25,7,Oxalis debilis,O. debilis,Native,Indian Cabbage White,Pieris canidia,P. canidia,,Lepidoptera,1,Nectaring,,,
24-02-2023,IDH,Pre-monsoon,03:38,8,,,,Common Three Ring,Ypthima asterope,Y. asterope,,Lepidoptera,1,Basking,,,
24-02-2023,IDH,Pre-monsoon,03:38,8,,,,Chocolate Pansy,Junonia iphita,J. iphita,,Lepidoptera,1,Flying,,,
24-02-2023,IDH,Pre-monsoon,03:38,8,Bidens pilosa,B. pilosa,Invasive,Himalayan Green-Veined White,Pieris melete ajaka,P. melete,,Lepidoptera,1,Nectaring,,,
24-02-2023,IDH,Pre-monsoon,03:38,8,Ageratum conyzoides,A. conyzoides,Invasive,Chocolate Tiger,Parantica melaneus,P. melaneus,,Lepidoptera,1,Nectaring,,,
24-02-2023,IDH,Pre-monsoon,04:01,7,Alternanthera sessilis,A. sessilis,Invasive,Indian Cabbage White,Pieris canidia,P. canidia,,Lepidoptera,1,Nectaring,,,
24-02-2023,IDH,Pre-monsoon,04:01,7,Ageratum conyzoides,A. conyzoides,Invasive,Apis cerana indica,Apis cerana indica,A. cerana,,Hymenoptera,4,Nectaring,,,
25-02-2023,PF,Pre-monsoon,08:15,1,Persicaria chinensis,P. chinensis,Native,Indian Cabbage White,Pieris canidia,P. canidia,,Lepidoptera,1,Nectaring,,,
25-02-2023,PF,Pre-monsoon,08:15,1,Persicaria chinensis,P. chinensis,Native,Himalayan Purple Sapphire,Heliophorus epicles,H. epicles,,Lepidoptera,1,Nectaring,,,
25-02-2023,PF,Pre-monsoon,08:15,1,Persicaria chinensis,P. chinensis,Native,Punchinello,Zemeros flegyas,Z. flegyas,,Lepidoptera,1,Nectaring,,,
25-02-2023,PF,Pre-monsoon,08:27,2,Persicaria capitata,P. capitata,Native,Indian Cabbage White,Pieris canidia,P. canidia,,Lepidoptera,1,Nectaring,,,
25-02-2023,PF,Pre-monsoon,08:27,2,Persicaria capitata,P. capitata,Native,Himalayan Green-Veined White,Pieris melete ajaka,P. melete,,Lepidoptera,1,Nectaring,,,
25-02-2023,PF,Pre-monsoon,09:00,3,Acmella paniculata,A. paniculata,Native,Indian Cabbage White,Pieris canidia,P. canidia,,Lepidoptera,1,Nectaring,,,
25-02-2023,PF,Pre-monsoon,09:00,3,Acmella paniculata,A. paniculata,Native,Himalayan Green-Veined White,Pieris melete ajaka,P. melete,,Lepidoptera,1,Nectaring,,,
25-02-2023,PF,Pre-monsoon,09:25,3,,,,Magpie Crow,Euploea radamanthus,E. radamanthus,,Lepidoptera,1,Flying,,,
25-02-2023,PF,Pre-monsoon,09:25,3,,,,Lemon Pansy,Junonia lemonias,J. lemonias,,Lepidoptera,1,Flying,,,
25-02-2023,PF,Pre-monsoon,09:25,3,Acmella paniculata,A. paniculata,Native,Himalayan Purple Sapphire,Heliophorus epicles,H. epicles,,Lepidoptera,1,Nectaring,,,
25-02-2023,PF,Pre-monsoon,09:41,5,Pogostemon elsholtzioides,P. elsholtzioides,Native,Yellow Orange Tip,Ixias pyrene,I. pyrene,,Lepidoptera,1,Nectaring,,,
25-02-2023,PF,Pre-monsoon,09:41,5,Pogostemon elsholtzioides,P. elsholtzioides,Native,Himalayan Green-Veined White,Pieris melete ajaka,P. melete,,Lepidoptera,1,Nectaring,,,
25-02-2023,PF,Pre-monsoon,09:41,5,Pogostemon elsholtzioides,P. elsholtzioides,Native,Apis dorsata,Apis dorsata,A. dorsata,,Hymenoptera,2,Nectaring,,,
